company_id,name,website,phone_number,address,office_type,claimed_profile,is_active,parent_company_id,is_cash_home_buyer,company_logo,coverage_type,location_tag,num_reviews,avg_review_rating,reviews_last_6_months,avg_rating_last_6_months,reviews_last_18_months,avg_rating_last_18_months,num_months_with_reviews,pct_months_with_review,response_rate,total_responses,months_since_last_review,total_months_active,year_first_active,num_1_star_reviews,num_2_star_reviews,num_3_star_reviews,num_4_star_reviews,num_5_star_reviews,median_review_age_months,product_type,cities,counties,states,bbb_review_summary,bbb_last_pull_date,bbb_reviews_link,bbb_review_score,bbb_reviews,bbb_complaints,bbb_accreditation,bbb_file_opened,bbb_rating,google_profile_url,google_num_reviews,google_avg_review_rating
37245d28-40da-493a-a874-53a20f921a3b,Trusted Home Offer,https://www.thoffers.com/,(208) 919-9579,"3725 W Taft St, Boise, ID 83703",Local Company,TRUE,TRUE,37245d28-40da-493a-a874-53a20f921a3b,TRUE,companies/logos/0c64a3d0-c2eb-4bbc-9cbd-ef9948e1e619.png,Statewide,Multiple States,94,4.914893617,4,4,32,4.75,26,0.8387096774,0.8404255319,79,0,31,2023,2,0,0,0,92,21,Cash Investor,null,null,Utah,Found 26 reviews and no complaints,2026-01-12,https://www.bbb.org/us/id/boise/profile/real-estate-services/trusted-home-offer-llc-1296-1000154091/customer-reviews,4.69,13,null,FALSE,2023-09-25,A,"https://www.google.com/maps/place/Trusted+Home+Offer/@43.6479486,-116.2357772,14z/data=!4m8!1m2!2m1!1sTrusted+Home+Offer!3m4!1s0x54aefffc68a7bd2f:0x4af482e2df6276db!8m2!3d43.6479486!4d-116.2357772",81,4.950617284
8cdde982-6948-45f6-ac61-1b99026c1b69,Central Valley House Buyer,https://www.centralvalleyhousebuyer.com/,(559) 554-2230,"1575 Shaw Ave #108, Clovis, CA 93611",Local Company,FALSE,TRUE,8cdde982-6948-45f6-ac61-1b99026c1b69,TRUE,companies/logos/ba090477-8341-43b4-b4bd-298aa23dbd71.png,Local,"Central Valley, CA",6,3.166666667,0,null,0,null,6,0.06451612903,0.1666666667,1,40,93,2017,2,1,0,0,3,55.5,Cash Investor,"Armona, Arroyo Grande, Arvin, Atascadero, Atwater, Auberry, Avenal, Avila Beach, Bakersfield, Biola, Cambria, Caruthers, Cayucos, Ceres, Chowchilla, Clovis, Coalinga, Coarsegold, Corcoran, Cutler, Delano, Dinuba, Dos Palos, Ducor, Earlimart, Easton, Exeter, Farmersville, Firebaugh, Fowler, Fresno, Friant, Goshen, Grover Beach, Gustin, Hanford, Hughson, Huron, Ivanhoe, Kerman, Kettleman City, Kingsburg, Laton, Lemoore, Livingston, Los Banos, Los Osos, Madera, McFarland, Mendota, Merced, Modesto, Newman, Nipomo, Oakdale, Oakhurst, Oceano, Orange Cove, Orosi, Parlier, Paso Robles, Patterson, Pismo Beach, Pixley, Porterville, Prather, Reedley, Riverbank, Riverdale, San Joaquin, San Luis Obispo, Sanger, Selma, Shafter, Shaver Lake, Stratford, Strathmore, Templeton, Terra Bella, Tipton, Tollhouse, Tulare, Turlock, Visalia, Wasco, Waterford, Woodlake","Fresno, Kern, Kings, Madera, Merced, San Luis Obispo, Stanislaus, Tulare",California,null,null,null,null,null,null,null,null,null,null,null,null
2baee1e4-9bc9-4777-82a4-ec089f7f0657,We Buy Houses St. Louis MO,https://webuyhousesstlouismo.com/,(314) 947-2552,"9726 Traverse Ln, St. Louis, MO 63134",null,FALSE,TRUE,2baee1e4-9bc9-4777-82a4-ec089f7f0657,TRUE,companies/logos/abb8df6d-03ee-444b-9545-e9a16080bd68.png,Local,"St. Louis, MO",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,"Affton, Arnold, Ballwin, Benton Park, Bevo Mill, Brentwood, Bridgeton, Clayton, Compton Heights, Cottleville, Creve Coeur, Dardenne Prairie, Defiance, Desoto, Dog Town, Dutchtown, Fenton, Festus, Florissant, Fox Park, Glencoe, Hazelwood, High Ridge, Hillsboro, Holly Hills, Innsbrook, Kirkwood, Ladue, Lafayette Square, Lake St. Louis, Lemay, Lindenwood Park, Manchester, Maplewood, Marthasville, Maryland Heights, Moscow Mills, New Melle, North Hampton, O'Fallon, Old Monroe, Olivette, Overland, Richmond Heights, Rock Hill, Saint Charles, Saint Paul, Shaw, Silex, Soulard, Southwest Garden, Spanish Lake, St. Ann, St. John, St. Louis City, St. Louis Hills, St. Peters, The Hill, Tower Grove, Troy, Truesdale, University City, Warrenton, Webster Groves, Weldon Spring, Wentzville, Winfield, Wright City","Jefferson, Lincoln, St. Charles, St. Louis, Warren",Missouri,null,null,null,null,null,null,null,null,null,null,null,null
23012d94-5589-4d56-80ee-8bc11f756a35,Southern AZ HomeBuyer,https://www.southernazhb.com/,(520) 406-3126,"7445 N Oracle Rd, Tucson, AZ 85704",null,FALSE,TRUE,23012d94-5589-4d56-80ee-8bc11f756a35,TRUE,companies/logos/d7c357d6-235e-458c-a41a-e9e8d86cb786.png,Statewide,"Tucson, AZ",8,5,1,5,3,5,3,0.07692307692,0,0,6,39,2022,0,0,0,0,8,38,Cash Investor,Tucson,Pima,Arizona,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Southern+AZ+HomeBuyer/@32.3421887,-110.9781045,14z/data=!4m8!1m2!2m1!1sSouthern+AZ+HomeBuyer!3m4!1s0x86018c9b125b4ea9:0xfdf6acbeef089408!8m2!3d32.3421887!4d-110.9781045",8,5
3ec3702a-0fe1-4343-a9d9-e6a5c26754e1,MLS Home Buyers,https://www.mlshomebuyers.com/,(813) 560-7191,null,Local Company,FALSE,TRUE,3ec3702a-0fe1-4343-a9d9-e6a5c26754e1,TRUE,companies/logos/f47fb82b-3627-4efe-909f-9638de062bd9.png,Local,"Tampa, FL",31,4.838709677,14,5,28,4.821428571,12,0.6315789474,0,0,0,19,2024,1,0,0,1,29,6,Cash Investor,Tampa,null,Florida,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/MLS+Home+Buyers+LLC/@27.994482599999998,-82.4542804,14z/data=!4m8!1m2!2m1!1sMLS+Home+Buyers+LLC!3m4!1s0x8c9a92344db17a47:0xc9d69436d71033bc!8m2!3d27.994482599999998!4d-82.4542804",30,4.833333333
08f63b02-8c76-4051-b32c-e07a55380a5f,Home Buyers of Savannah,https://homebuyersofsavannah.com/,(912) 513-8744,"203 Lakeview Dr, Pooler, GA 31322",Local Company,TRUE,TRUE,08f63b02-8c76-4051-b32c-e07a55380a5f,TRUE,companies/logos/b839b439-d189-4412-85f5-e8565db4a162.png,null,"Savannah, GA",37,5,9,5,23,5,17,0.68,0.8648648649,32,0,25,2023,0,0,0,0,37,14,Cash Investor,"Allenhurst, Bloomingdale, Brooklet, Brunswick, Crescent, Darien, Dock Junction, Ellabell, Eulonia, Everett, Flemington, Flemington, Fort Stewart, Garden City, Georgetown, Gumbranch, Guyton, Hinesville – Fort Stewart, Hunter Army Airfield, Jekyll Island, Jesup, Midway, Montgomery, Odum, Pembroke, Pooler, Port Wentworth, Portal, Register, Riceboro, Richmond Hill, Rincon, Savannah, Screven, Sea Island, Skidaway Island, Springfield, St. Simons Island, Statesboro, Sterling, Thunderbolt, Townsend, Tybee Island, Valona, Walthourville GA, Whitemarsh Island, Wilmington Island","Bryan, Bulloch, Chatham, Effingham, Glynn, Liberty, McIntosh, Wayne",Georgia,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Home+Buyers+of+Savannah/@32.0812813,-81.2844849,14z/data=!4m8!1m2!2m1!1sHome+Buyers+of+Savannah!3m4!1s0x88fba7d2400a301f:0x38a0de211f91fac4!8m2!3d32.0812813!4d-81.2844849",37,5
7c1fbfce-a0e3-4ef0-809e-6b67f031ca86,Your Home Sold Guaranteed Realty- Chattanooga,https://www.catosguaranteedsale.com/,(678) 848-9937,"554 Blue Bird Ln, Ringgold, GA 30736",null,FALSE,TRUE,7c1fbfce-a0e3-4ef0-809e-6b67f031ca86,TRUE,companies/logos/8cc67883-4f10-4379-a181-a889ce689408.png,null,null,30,4.866666667,2,5,8,5,18,0.375,0.03333333333,1,4,48,2021,1,0,0,0,29,31.5,Cash Investor,Glenville,null,New York,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/The+Walters+Team/@34.245438799999995,-83.93212199999999,14z/data=!4m8!1m2!2m1!1sThe+Walters+Team!3m4!1s0x88606f531914eec9:0x3308766945409e0a!8m2!3d34.245438799999995!4d-83.93212199999999",30,4.866666667
b4fab2ae-d466-4b78-aac2-d0a635e633e7,Maximum Cash Home Buyers,http://www.maximumcashhomebuyers.com/?UTM_source=GBP_Listing,(678) 902-2000,"945 Church Street Ext NW, Marietta, GA 30060",null,TRUE,TRUE,b4fab2ae-d466-4b78-aac2-d0a635e633e7,TRUE,companies/logos/def02359-c2f1-4919-a80b-7a60d74023b9.webp,Local,Statewide in GA,103,4.912621359,10,4.9,35,4.742857143,33,0.5593220339,0.1067961165,11,0,59,2021,2,0,0,1,100,25,Cash Investor,Atlanta,null,Georgia,Found no reviews and no complaints,2026-01-15,https://www.bbb.org/us/ga/marietta/profile/real-estate-investing/maximum-cash-home-buyers-0443-28023367/customer-reviews,null,null,null,TRUE,2018-10-09,A+,"https://www.google.com/maps/place/Maximum+Cash+Home+Buyers/@33.9745182,-84.55289429999999,14z/data=!4m8!1m2!2m1!1sMaximum+Cash+Home+Buyers!3m4!1s0x88f53919ebdde199:0x96b4a2e0c497ff4b!8m2!3d33.9745182!4d-84.55289429999999",103,4.912621359
ab1ebba8-2156-45d3-81ec-bcd10d960cc6,Lam Capital Corporation,https://www.sellhousejacksonville.com/,(904) 881-8265,"5314 Oxford Gable Ln E, Jacksonville, FL 32257",Local Company,FALSE,TRUE,ab1ebba8-2156-45d3-81ec-bcd10d960cc6,TRUE,companies/logos/c3586144-a687-4e67-972a-3248d4601a82.png,null,null,22,5,1,5,6,5,17,0.3953488372,1,22,3,43,2022,0,0,0,0,22,23,Cash Investor,null,null,null,Found 36 reviews and no complaints,2026-01-12,https://www.bbb.org/us/fl/jacksonville/profile/real-estate-investing/lam-capital-corporation-0403-236000560/customer-reviews,5,18,null,FALSE,2020-11-05,A+,null,null,null
eabf95c6-1a76-460c-ab57-7a0e077ccee3,Summit Property Solutions,http://www.summitpsg.com/,(336) 705-1345,"4030 Wake Forest Rd #349, Raleigh, NC 27609",null,FALSE,TRUE,eabf95c6-1a76-460c-ab57-7a0e077ccee3,TRUE,companies/logos/9f169e76-5136-477e-954f-1e33553d6271.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Raleigh,Wake,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null
eb8053cf-493b-4ed9-83c0-85f6da058b6d,Joy Daniels Real Estate Group,http://www.joydaniels.com/,(717) 695-3177,"2793 Old Post Rd #200, Harrisburg, PA 17110",null,FALSE,TRUE,eb8053cf-493b-4ed9-83c0-85f6da058b6d,TRUE,companies/logos/6f5cbc62-f343-45cf-88fd-acf5fb9e0990.png,null,null,93,4.580645161,2,5,9,5,48,0.4528301887,0.05376344086,5,3,106,2017,8,1,1,2,81,33,Cash Investor,Harrisburg,Dauphin,Pennsylvania,Found no reviews and no complaints,2026-01-12,https://www.bbb.org/us/pa/harrisburg/profile/real-estate/joy-daniels-real-estate-group-ltd-0241-236018970/customer-reviews,null,null,null,FALSE,2017-12-07,A+,"https://www.google.com/maps/place/Joy+Daniels+Real+Estate+Group/@40.329169799999995,-76.8523566,14z/data=!4m8!1m2!2m1!1sJoy+Daniels+Real+Estate+Group!3m4!1s0x89c8a44655cf499b:0xa5398d121df30c26!8m2!3d40.329169799999995!4d-76.8523566",93,4.580645161
04527681-6d1b-4645-8323-dd373f49be69,Five Boro Home Buyers,https://newyorkhomesforcash.com/,(516) 870-4462,"107 Fulton Ave, Hempstead, NY 11550",Local Company,FALSE,TRUE,04527681-6d1b-4645-8323-dd373f49be69,TRUE,companies/logos/ce7abf37-cb60-47d2-8ecd-a902a682c4de.png,Local,"New York, NY",5,4.8,0,null,0,null,4,0.04081632653,0.8,4,71,98,2017,0,0,0,1,4,79,Cash Investor,"New York City, Bronx, Brooklyn, Manhattan, Queens, Riverdale, Staten Island",null,New York,Found no reviews and no complaints,2026-01-15,https://www.bbb.org/us/ny/brooklyn/profile/short-sale/five-boro-home-solution-corp-0121-154664/customer-reviews,null,null,null,FALSE,2015-04-30,Not Rated,"https://www.google.com/maps/place/Five+Boro+Home+Buyers/@40.706593999999996,-73.6326284,14z/data=!4m8!1m2!2m1!1sFive+Boro+Home+Buyers!3m4!1s0x89c27d205a2edbf1:0xba4e10a1fb99f5ca!8m2!3d40.706593999999996!4d-73.6326284",5,4.8
9088e11d-a453-4d40-9684-b0d6565b23ef,TrueBib Home Buyers,https://www.truebidhomebuyers.com/,null,"734 Mt Moriah Rd, Memphis, TN 38117",null,FALSE,FALSE,9088e11d-a453-4d40-9684-b0d6565b23ef,TRUE,companies/logos/757308e8-14ec-4934-b942-ba0c62d26042.png,null,null,7,5,0,null,0,null,4,1,0,0,null,null,2023,0,0,0,0,7,null,Cash Investor,Memphis,Shelby,Tennessee,null,null,https://www.bbb.org/us/tn/memphis/profile/construction-estimate/truebid-homebuyers-0543-44076227/customer-reviews,null,null,null,TRUE,2015-12-16 0:00:00,A+,null,null,null
c1425e34-02b4-468c-96e1-b7b4f392dddb,Mortgage Note Buyers Fort Worth TX,https://www.cashnoteusa.com/real-estate-mortgage-note-buyers-fort-worth-tx/,(682) 291-9303,null,Branch,FALSE,TRUE,90d16122-e30c-4cf5-9415-c9e08222e33a,TRUE,companies/logos/5935acc5-7b4b-49f6-a323-6f93cb32c60f.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Fort Worth,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null
2ed09cc3-e15d-480b-8413-1e722721b364,Fast House Buyers,https://www.fasthousebuyers.net/contact-us/,(832) 602-2021,"11815 Marrs Dr, Houston, TX 77065",null,FALSE,TRUE,2ed09cc3-e15d-480b-8413-1e722721b364,TRUE,companies/logos/60c64c67-e7f7-4cd7-92de-30591395b00a.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Houston,Harris,Texas,Found no reviews and no complaints,2026-01-15,https://www.bbb.org/us/tx/houston/profile/real-estate-investing/fast-house-buyers-0915-90044679/customer-reviews,null,null,null,FALSE,2016-09-13,Not Rated,null,null,null
4080482b-eb9f-4663-8a54-ebe497333ee0,Stockpile Ventures Homebuyers,https://www.spvhomebuyers.com/,(424) 248-5937,"5120 Goldleaf Cir, Suite 350, Los Angeles, CA 90056",null,FALSE,TRUE,4080482b-eb9f-4663-8a54-ebe497333ee0,TRUE,companies/logos/2252f626-b49a-4a60-8957-cb8479fc25bd.png,Local,"Los Angeles, CA",18,4.111111111,2,5,4,4,15,0.1595744681,0,0,4,94,2018,4,0,0,0,14,48,Cash Investor,Los Angeles,Los Angeles,California,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Stockpile+Property+Ventures+LLC/@34.0612141,-118.3050078,14z/data=!4m8!1m2!2m1!1sStockpile+Property+Ventures+LLC!3m4!1s0x80c2b9406cde172f:0xd0ff780d9f2a6436!8m2!3d34.0612141!4d-118.3050078",9,4.555555556
53586cf9-9512-4f00-bd94-428a99554569,Blue Beagle Properties,https://www.selltobluebeagle.com/,(586) 500-8755,"13854 Lakeside Cir Suite # 400, Sterling Heights, MI 48313",null,FALSE,TRUE,53586cf9-9512-4f00-bd94-428a99554569,TRUE,companies/logos/8393a236-9548-4fae-8c6f-ec60286ae36b.png,null,null,1,5,0,null,0,null,1,0.01960784314,0,0,50,51,2021,0,0,0,0,1,50,Cash Investor,Sterling Heights,Macomb,Michigan,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Blue+Beagle+Properties/@42.620464,-82.990083,14z/data=!4m8!1m2!2m1!1sBlue+Beagle+Properties!3m4!1s0x8824dfa4a17daf4b:0x53c8da1dedf3aa22!8m2!3d42.620464!4d-82.990083",1,5
903a82d8-1aca-4e70-b1be-ec83c97c6c7b,Sell My House Fast,https://www.sellmynashvillehousefast.com/we-buy-houses-huntsville-al/,(615) 751-5525,"103 Sublimity Ct, Hazel Green, AL 35750",null,FALSE,TRUE,903a82d8-1aca-4e70-b1be-ec83c97c6c7b,TRUE,companies/logos/53ec9f85-31a9-46b9-8d78-4da8c1430212.png,null,null,2,4.5,0,null,0,null,2,0.02247191011,1,2,19,89,2018,0,0,0,1,1,53.5,Cash Investor,Hazel Green,Madison,Alabama,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Sell+a+House+Fast+for+Cash+in+Huntsville+AL/@34.9433863,-86.6135614,14z/data=!4m8!1m2!2m1!1sSell+a+House+Fast+for+Cash+in+Huntsville+AL!3m4!1s0x886247068c790ac5:0x8b01e9d66e2e2f3a!8m2!3d34.9433863!4d-86.6135614",2,4.5
df56e314-b68d-46e2-98aa-d443403bbf4f,Fast Local Offer,https://www.fastlocaloffer.com/contact-us/,(336) 209-0817,"127 Allen St, Kernersville, NC 27284",null,FALSE,TRUE,df56e314-b68d-46e2-98aa-d443403bbf4f,TRUE,companies/logos/6097432e-6d7f-403b-8031-40d5bd96cccf.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Kernersville,Forsyth,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null
c5713fd7-df2c-40a4-b062-6a78bd92c857,I BUY HOUSES,https://www.ibuyhouses.com/,(469) 479-3528,"8433 Biggs Rd, Princeton, TX 75407",null,FALSE,TRUE,c5713fd7-df2c-40a4-b062-6a78bd92c857,TRUE,companies/logos/49aabd34-0e25-4d36-a8e7-7c9bd3b87ff2.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Princeton,Collin,Texas,null,null,null,null,null,null,null,null,null,null,null,null
f3191c85-ebab-4207-b363-3ea718a25f01,IBuyRedding- Get a Cash Offer Today!,https://ibuyredding.com/,(530) 209-3330,null,Local Company,FALSE,TRUE,f3191c85-ebab-4207-b363-3ea718a25f01,TRUE,companies/logos/971328ce-799a-4235-8075-07b7cdd2563f.png,null,null,25,5,25,5,25,5,1,1,0,0,0,1,2026,0,0,0,0,25,0,Cash Investor,"Chico, Redding",null,California,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/IBuyRedding-+Sell+my+home+fast%21/@40.574794,-122.36237999999999,14z/data=!4m8!1m2!2m1!1sIBuyRedding-+Sell+my+home+fast%21!3m4!1s0x4e24a486e588094b:0xf43a4d62c0d5f735!8m2!3d40.574794!4d-122.36237999999999",25,5
59cd6abb-ed9c-409f-9989-a2aca5d31258,Smartest Seller,https://www.smartestseller.com/sell-my-house-fast-kansas-we-buy-houses-in-kansas/,(855) 939-1166,"12641 Antioch Rd Suite #1144, Overland Park, KS 66213",null,FALSE,TRUE,e9d6fc04-fe37-472e-9ee4-e7a0e64695ae,TRUE,companies/logos/402e81a9-7d28-4046-842b-33c3b3ad73df.png,null,null,1,5,0,null,0,null,1,0.01666666667,1,1,59,60,2021,0,0,0,0,1,59,Cash Investor,Overland Park,Johnson,Kansas,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Smartest+Seller/@38.8994614,-94.68459709999999,14z/data=!4m8!1m2!2m1!1sSmartest+Seller!3m4!1s0x87c0eb8605bf0457:0x35946ea34962efec!8m2!3d38.8994614!4d-94.68459709999999",1,5
62af74a0-3f3a-4df1-ab98-0d9c32ac1bf2,We Buy Ugly Houses and HomeVestors,https://www.webuyuglyhouses.com/bryan-college-station/?utm_source=google-business-profile,(979) 256-4275,null,Franchise,FALSE,TRUE,2f8f5444-6be5-42ce-8b7b-d1e0936b0069,TRUE,companies/logos/1e4a3306-aec9-4124-a904-26cd38f201a9.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,"Bryan, College Station",null,Texas,null,null,null,null,null,null,null,null,null,null,null,null
05713a76-bf29-44a8-adf6-b2fc2146c2a6,Sell My House Fast For Cash Texas,https://www.sellmyhousefastforcashtexas.com/,(214) 441-7788,"2008 Gallagher St, Dallas, TX 75212",Local Company,FALSE,TRUE,05713a76-bf29-44a8-adf6-b2fc2146c2a6,TRUE,companies/logos/54af2fa8-1be0-4bcb-9f92-c396fc9e40d3.webp,null,null,2,5,0,null,2,5,2,0.1176470588,1,2,15,17,2024,0,0,0,0,2,15.5,Cash Investor,Dallas,Dallas,Texas,Found no reviews and no complaints,2026-01-17,https://www.bbb.org/us/tx/dallas/profile/real-estate/sell-my-house-fast-0875-91345494/customer-reviews,null,null,null,FALSE,2024-06-11,A-,"https://www.google.com/maps/place/Sell+My+House+Fast/@32.7846164,-96.8538832,14z/data=!4m8!1m2!2m1!1sSell+My+House+Fast!3m4!1s0x4067241f85ac9c41:0xc8fe3086dab3865e!8m2!3d32.7846164!4d-96.8538832",2,5
12bdd4b2-8396-46f4-a3c1-247966c76971,"PRO House Buyers, LLC",https://www.pro-housebuyers.com/,(520) 271-6175,"6444 E Tanque Verde Rd, Tucson, AZ 85715",null,FALSE,TRUE,12bdd4b2-8396-46f4-a3c1-247966c76971,TRUE,companies/logos/cf82f54b-8174-4547-b74c-bdfdcb92cc60.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Tucson,Pima,Arizona,null,null,null,null,null,null,null,null,null,null,null,null
16a637c4-5dbb-452c-a88c-4126d0f7c5da,Indigo Investment Group,https://www.oklahomafastcashoffer.com/,(405) 505-4526,null,null,FALSE,TRUE,16a637c4-5dbb-452c-a88c-4126d0f7c5da,TRUE,companies/logos/88881460-ad3c-485d-b4ab-19c20f5c359e.png,null,null,33,4.878787879,4,5,14,5,18,0.6206896552,0.5454545455,18,0,29,2023,1,0,0,0,32,19,Cash Investor,Oklahoma City,Oklahoma,Oklahoma,Found no reviews and no complaints,2026-01-12,https://www.bbb.org/us/ok/oklahoma-city/profile/home-buyers/indigo-investment-group-0995-90076910/customer-reviews,null,null,null,FALSE,2020-07-22,Not Rated,"https://www.google.com/maps/place/Indigo+Investment+Group/@35.3090496,-98.71671339999999,14z/data=!4m8!1m2!2m1!1sIndigo+Investment+Group!3m4!1s0x6138940a7b791b6f:0xcbf0c74373c8bacd!8m2!3d35.3090496!4d-98.71671339999999",33,4.878787879
27bb497e-7dea-42c0-8d0e-fb06a530dc4b,Your Choice Home Buyer,https://www.yourchoicehomebuyer.com/,(317) 350-0232,"1113 E 86th St, Indianapolis, IN 46240",null,TRUE,TRUE,27bb497e-7dea-42c0-8d0e-fb06a530dc4b,TRUE,companies/logos/363dac36-7221-4f63-9aee-995ef307971d.webp,Local,"Indianapolis, IN",32,5,7,5,23,5,14,0.4117647059,0,0,2,34,2023,0,0,0,0,32,16,Cash Investor,Indianapolis,Marion,Indiana,Found no reviews and no complaints,2026-01-17,https://www.bbb.org/us/in/indianapolis/profile/real-estate-investing/your-choice-home-buyer-0382-90046670/customer-reviews,5,10,null,TRUE,2023-09-20,A+,"https://www.google.com/maps/place/Your+Choice+Home+Buyer+-+The+%231+Choice+When+Selling+Your+Indianapolis+Home./@39.912175999999995,-86.138953,14z/data=!4m8!1m2!2m1!1sYour+Choice+Home+Buyer+-+The+%231+Choice+When+Selling+Your+Indianapolis+Home.!3m4!1s0x6907bdc2a15d46bf:0xaff6fa1da9ea67ee!8m2!3d39.912175999999995!4d-86.138953",23,5
49cf1742-7550-475f-a5bc-e9ebbe1c1cd1,Cash Offer Home Buyers,https://www.cashofferhomebuyerssellhousefast.com/,(888) 440-8226,null,null,FALSE,FALSE,49cf1742-7550-475f-a5bc-e9ebbe1c1cd1,TRUE,companies/logos/c5e6e53d-e881-4fa7-98b0-096d61eb9391.png,null,null,2,5,0,null,0,null,2,0.04166666667,0,0,41,48,2021,0,0,0,0,2,44,Cash Investor,null,null,null,null,null,null,null,null,null,null,null,null,"https://www.google.com/maps/place/Cash+Offer+Home+Buyers+-+Sell+House+Fast+-+San+Diego/@32.824552499999996,-117.067065,14z/data=!4m8!1m2!2m1!1sCash+Offer+Home+Buyers+-+Sell+House+Fast+-+San+Diego!3m4!1s0x80dbe9c27a304059:0x6825d94dfce1cdb2!8m2!3d32.824552499999996!4d-117.067065",2,5
685ebb5c-6381-4984-abbb-a84abcbbd6a2,We Buy Houses in Florida Panhandle,https://www.webuyhousesfloridapanhandle.com/?UTM_source=GBP_Listing&UTM_medium=Organic,(850) 203-0113,"1364 Green Vista Ln, Gulf Breeze, FL 32563",null,FALSE,TRUE,685ebb5c-6381-4984-abbb-a84abcbbd6a2,TRUE,companies/logos/3355907a-a420-4b91-aad5-5079ab394ce5.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Gulf Breeze,Santa Rosa,Florida,null,null,null,null,null,null,null,null,null,null,null,null
70be1996-a4b3-4753-9de7-65145110a871,Golden Roux,https://www.webuyhousesbatonrougela.com/,(225) 406-7686,null,null,FALSE,TRUE,70be1996-a4b3-4753-9de7-65145110a871,TRUE,companies/logos/2e79f3e7-48f5-44d6-9efd-ce9a0befdb85.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
b6e3bdfb-eb30-4bb6-bc97-10edb26ddd22,HouSimple Home Buyers,https://www.housimplehomebuyers.com/,(913) 624-3456,"Mission, KS 66202",null,FALSE,TRUE,b6e3bdfb-eb30-4bb6-bc97-10edb26ddd22,TRUE,companies/logos/5820f582-2b2e-4052-9f78-d8180f559407.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,Mission,Johnson,Kansas,Found no reviews and no complaints,2026-01-15,https://www.bbb.org/us/ks/mission/profile/home-buyers/housimple-home-buyers-0714-1000036905/customer-reviews,null,null,null,FALSE,2020-10-18,A+,null,null,null
ea6347b6-aaad-4ab5-8672-8f9e8bf92a3f,House Buyers USA LLC,https://www.housebuyersusa.com/,(520) 600-6583,null,Local Company,FALSE,TRUE,ea6347b6-aaad-4ab5-8672-8f9e8bf92a3f,TRUE,companies/logos/0c0cff6e-92ae-482f-8c0c-df36e7d3bb95.png,null,null,100,4.606060606,10,5,31,4.838709677,36,0.6923076923,0.85,85,4,52,2021,9,0,0,3,87,26.5,Cash Investor,Tucson,null,Arizona,Found 27 reviews and no complaints,2026-01-17,https://www.bbb.org/us/az/tucson/profile/real-estate-services/house-buyers-usa-llc-1286-20109291/customer-reviews,4.67,27,null,TRUE,2021-08-12,A+,"https://www.google.com/maps/place/House+Buyers+USA+LLC/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sHouse+Buyers+USA+LLC!3m4!1s0x86d67376023098d3:0x61a54bba0421d315!8m2!3d46.423669!4d-129.9427086",67,4.731343284
